soccode, level1, level2, level3, level4, fullcode, title, description
19-3091,22.06,29.27,36.48,43.69,19-3091.02,Archeologists,"Conduct research to reconstruct record of past human life and culture from human remains, artifacts, architectural features, and structures recovered through excavation, underwater recovery, or other means of discovery."
19-3091,22.06,29.27,36.48,43.69,19-3091.01,Anthropologists,"Research, evaluate, and establish public policy concerning the origins of humans; their physical, social, linguistic, and cultural development; and their behavior, as well as the cultures, organizations, and institutions they have created."
19-3091,22.06,29.27,36.48,43.69,19-3091.00,Anthropologists and Archeologists,"Study the origin, development, and behavior of human beings. May study the way of life, language, or physical characteristics of people in various parts of the world. May engage in systematic recovery and examination of material evidence, such as tools or pottery remaining from past human cultures, in order to determine the history, customs, and living habits of earlier civilizations."
19-3092,37.62,42.09,46.57,51.04,19-3092.00,Geographers,"Study the nature and use of areas of the Earths surface, relating and interpreting interactions of physical and cultural phenomena. Conduct research on physical aspects of a region, including land forms, climates, soils, plants, and animals, and conduct research on the spatial implications of human activities within a given area, including social characteristics, economic activities, and political organization, as well as researching interdependence between regions at scales ranging from local to global."
19-3093,22.00,33.01,44.01,55.02,19-3093.00,Historians,"Research, analyze, record, and interpret the past as recorded in sources, such as government and institutional records, newspapers and other periodicals, photographs, interviews, films, electronic media, and unpublished manuscripts, such as personal diaries and letters."
19-3094,45.03,59.02,73.01,87.00,19-3094.00,Political Scientists,"Study the origin, development, and operation of political systems. May study topics, such as public opinion, political decision-making, and ideology. May analyze the structure and operation of governments, as well as various political entities. May conduct public opinion surveys, analyze election results, or analyze public documents."
19-3099,50.79,53.47,56.14,58.82,19-3099.01,Transportation Planners,"Prepare studies for proposed transportation projects. Gather, compile, and analyze data. Study the use and operation of transportation systems. Develop transportation models or simulations."
19-3099,50.79,53.47,56.14,58.82,19-3099.00,"Social Scientists and Related Workers, All Other",All social scientists and related workers not listed separately.
19-4011,17.23,20.61,24.00,27.38,19-4011.02,Food Science Technicians,Perform standardized qualitative and quantitative tests to determine physical or chemical properties of food or beverage products.
19-4011,17.23,20.61,24.00,27.38,19-4011.01,Agricultural Technicians,Set up or maintain laboratory equipment and collect samples from crops or animals. Prepare specimens or record data to assist scientists in biology or related life science experiments.
19-4011,17.23,20.61,24.00,27.38,19-4011.00,Agricultural and Food Science Technicians,"Work with agricultural and food scientists in food, fiber, and animal research, production, and processing; and assist with animal breeding and nutrition. Conduct tests and experiments to improve yield and quality of crops or to increase the resistance of plants and animals to disease or insects. Includes technicians who assist food scientists or technologists in the research and development of production technology, quality control, packaging, processing, and use of foods."
19-4021,18.55,21.88,25.20,28.53,19-4021.00,Biological Technicians,"Assist biological and medical scientists in laboratories. Set up, operate, and maintain laboratory instruments and equipment, monitor experiments, make observations, and calculate and record results. May analyze organic substances, such as blood, food, and drugs."
19-4031,21.80,29.01,36.21,43.42,19-4031.00,Chemical Technicians,"Conduct chemical and physical laboratory tests to assist scientists in making qualitative and quantitative analyses of solids, liquids, and gaseous materials for research and development of new products or processes, quality control, maintenance of environmental standards, and other work involving experimental, theoretical, or practical application of chemistry and related sciences."
19-4041,18.09,25.74,33.38,41.03,19-4041.02,Geological Sample Test Technicians,"Test or analyze geological samples, crude oil, or minerals to detect presence of petroleum, gas, or mineral deposits indicating potential for exploration or production or to determine physical or chemical properties to ensure that products meet quality standards."
19-4041,18.09,25.74,33.38,41.03,19-4041.01,Geophysical Data Technicians,"Measure, record, or evaluate geological data, using sonic, electronic, electrical, seismic, or gravity-measuring instruments to prospect for oil or gas. May collect or evaluate core samples or cuttings."
19-4041,18.09,25.74,33.38,41.03,19-4041.00,Geological and Petroleum Technicians,"Assist scientists or engineers in the use of electronic, sonic, or nuclear measuring instruments in both laboratory and production activities to obtain data indicating potential resources such as metallic ore, minerals, gas, coal, or petroleum. Analyze mud and drill cuttings. Chart pressure, temperature, and other characteristics of wells or bore holes. Investigate and collect information leading to the possible discovery of new metallic ore, minerals, gas, coal, or petroleum deposits."
19-4051,44.45,49.78,55.11,60.44,19-4051.02,Nuclear Monitoring Technicians,"Collect and test samples to monitor results of nuclear experiments and contamination of humans, facilities, and environment."
19-4051,44.45,49.78,55.11,60.44,19-4051.01,Nuclear Equipment Operation Technicians,"Operate equipment used for the release, control, or utilization of nuclear energy to assist scientists in laboratory or production activities."
